investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000051,2024-03-01,120504,Redemption,513580,Haryana,Gurugram,T30,36-45,Male,21.0,UPI,Verified
INV002205,2024-03-01,102885,SIP,991,Gujarat,Surat,T30,26-35,Female,10.9,UPI,Verified
INV004876,2024-03-01,149324,SIP,23405,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,Pending
INV002640,2024-03-01,149324,Redemption,22722,Haryana,Faridabad,B30,56+,Female,50.5,Cheque,Verified
INV001222,2024-03-01,120504,SIP,2602,Delhi,Noida,T30,26-35,Female,14.9,Mandate,Verified
INV003903,2024-03-01,102886,Lumpsum,501761,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,Pending
INV000955,2024-03-01,119552,Lumpsum,243486,Gujarat,Surat,T30,26-35,Male,6.7,UPI,Verified
INV002761,2024-03-01,119598,SIP,10121,Rajasthan,Jaipur,T30,26-35,Male,14.9,UPI,Verified
INV002911,2024-03-01,100016,Lumpsum,6678,Gujarat,Surat,T30,26-35,Male,24.1,UPI,Verified
INV002207,2024-03-01,119095,Redemption,213858,Madhya Pradesh,Indore,T30,26-35,Female,6.6,UPI,Verified
INV002216,2024-03-01,120505,SIP,2197,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified
INV003934,2024-03-01,125498,SIP,546,Delhi,Gurugram,T30,26-35,Male,24.1,Cheque,Verified
INV004011,2024-03-01,101208,SIP,40353,Punjab,Amritsar,B30,18-25,Female,5.0,Net Banking,Verified
INV000032,2024-03-01,120843,SIP,14929,Delhi,Noida,T30,36-45,Male,21.8,UPI,Verified
INV002630,2024-03-01,118636,Lumpsum,96515,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Verified
INV004504,2024-03-01,120844,SIP,55447,Telangana,Hyderabad,T30,46-55,Male,46.3,Cheque,Verified
INV003089,2024-03-01,119094,SIP,9936,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified
INV002315,2024-03-01,125498,SIP,15749,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,Verified
INV003547,2024-03-01,101207,SIP,2221,Telangana,Hyderabad,T30,26-35,Male,17.1,UPI,Verified
INV003985,2024-03-01,120506,SIP,2697,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Net Banking,Verified
INV003302,2024-03-02,120842,SIP,14977,Uttar Pradesh,Lucknow,T30,18-25,Male,3.0,UPI,Verified
INV002334,2024-03-02,119599,Redemption,240370,Gujarat,Surat,T30,56+,Male,40.4,Mandate,Verified
INV002283,2024-03-02,120844,Lumpsum,177346,Karnataka,Bangalore,T30,26-35,Female,14.5,Mandate,Pending
INV002180,2024-03-02,101206,SIP,1804,Delhi,Gurugram,T30,18-25,Male,5.1,Mandate,Verified
INV000460,2024-03-02,120842,SIP,3465,Delhi,Noida,T30,36-45,Male,47.1,Net Banking,Verified
INV004872,2024-03-02,119120,SIP,1057,West Bengal,Kolkata,T30,26-35,Male,13.8,Net Banking,Verified
INV001943,2024-03-02,118632,SIP,2517,West Bengal,Kolkata,T30,56+,Female,28.3,Cheque,Verified
INV000791,2024-03-02,101207,Redemption,288385,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Net Banking,Verified
INV000352,2024-03-02,101206,SIP,5609,Tamil Nadu,Chennai,T30,46-55,Male,21.1,Cheque,Verified
INV003393,2024-03-02,149323,SIP,28898,Delhi,New Delhi,T30,26-35,Male,17.1,Net Banking,Pending
INV003959,2024-03-02,148569,Lumpsum,320312,Haryana,Gurugram,T30,46-55,Male,81.1,UPI,Verified
INV001959,2024-03-02,118635,Lumpsum,241187,Tamil Nadu,Chennai,T30,18-25,Female,4.7,Mandate,Verified
INV004075,2024-03-02,102885,SIP,5960,Rajasthan,Jaipur,T30,36-45,Male,56.5,Cheque,Verified
INV000586,2024-03-02,120844,SIP,2783,West Bengal,Kolkata,T30,36-45,Male,43.8,Net Banking,Verified
INV003602,2024-03-02,119093,SIP,1880,Maharashtra,Nashik,B30,46-55,Male,75.4,UPI,Verified
INV001679,2024-03-02,120503,Redemption,274911,Haryana,Faridabad,B30,36-45,Female,46.7,Net Banking,Verified
INV004026,2024-03-02,148567,SIP,20848,Haryana,Faridabad,B30,26-35,Female,8.3,Net Banking,Verified
INV003910,2024-03-02,102887,SIP,11287,Maharashtra,Pune,T30,26-35,Male,8.8,Cheque,Verified
INV003155,2024-03-02,120841,Lumpsum,414830,Rajasthan,Jaipur,T30,36-45,Male,50.9,Cheque,Verified
INV000754,2024-03-02,118632,SIP,6376,West Bengal,Kolkata,T30,26-35,Male,8.0,Mandate,Verified
INV000589,2024-03-02,148569,Lumpsum,505227,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified
INV002671,2024-03-02,120843,Lumpsum,359805,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Net Banking,Verified
INV000478,2024-03-02,120842,SIP,990,Gujarat,Surat,T30,36-45,Female,16.5,UPI,Verified
INV001264,2024-03-02,118636,SIP,15423,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Net Banking,Verified
INV003684,2024-03-02,118636,SIP,9535,Karnataka,Bangalore,T30,36-45,Male,42.9,Cheque,Pending
INV000624,2024-03-02,149322,SIP,4550,West Bengal,Kolkata,T30,56+,Male,79.6,Net Banking,Verified
INV002594,2024-03-02,102885,Redemption,288663,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Verified
INV003380,2024-03-02,149324,SIP,509,Delhi,Noida,T30,36-45,Male,21.0,Mandate,Verified
INV000717,2024-03-02,119094,Lumpsum,417969,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Net Banking,Verified
INV003277,2024-03-02,118636,Lumpsum,207110,Rajasthan,Jaipur,T30,18-25,Male,3.3,UPI,Verified
INV004410,2024-03-02,102886,SIP,453,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified
INV000776,2024-03-02,120841,Lumpsum,477270,Rajasthan,Jaipur,T30,26-35,Male,12.4,Mandate,Verified
INV000396,2024-03-02,118635,SIP,1064,Rajasthan,Jaipur,T30,46-55,Male,38.5,Net Banking,Verified
INV004980,2024-03-02,118636,Lumpsum,307872,Punjab,Amritsar,B30,36-45,Female,36.6,Cheque,Verified
INV003420,2024-03-02,102885,SIP,2159,Haryana,Faridabad,B30,36-45,Male,47.2,Mandate,Verified
INV004963,2024-03-02,119598,Lumpsum,189578,Delhi,Noida,T30,36-45,Female,59.6,UPI,Verified
INV000256,2024-03-02,102885,SIP,1989,Delhi,New Delhi,T30,36-45,Male,14.0,Mandate,Pending
INV002915,2024-03-02,102887,SIP,4257,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,Pending
INV002606,2024-03-02,100025,SIP,2727,Telangana,Hyderabad,T30,26-35,Female,8.1,Net Banking,Verified
INV003211,2024-03-02,119093,Redemption,368068,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,UPI,Verified
INV002914,2024-03-02,101207,Redemption,385754,Rajasthan,Udaipur,B30,18-25,Male,7.4,Cheque,Verified
INV004191,2024-03-02,119552,SIP,3064,Maharashtra,Nashik,B30,26-35,Female,19.5,UPI,Verified
INV002568,2024-03-02,118636,SIP,7096,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Verified
INV001126,2024-03-02,119599,Redemption,424631,Rajasthan,Jaipur,T30,26-35,Female,22.6,Net Banking,Verified
INV004785,2024-03-02,119599,SIP,2411,Punjab,Amritsar,B30,26-35,Female,14.5,Net Banking,Verified
INV001398,2024-03-02,118635,Lumpsum,128165,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Mandate,Verified
INV000230,2024-03-02,119094,SIP,11192,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
INV003242,2024-03-02,118636,Lumpsum,110127,Punjab,Chandigarh,T30,26-35,Female,18.1,Cheque,Verified
INV004160,2024-03-02,120843,SIP,55497,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,UPI,Verified
INV000472,2024-03-02,148568,SIP,41483,Uttar Pradesh,Lucknow,T30,46-55,Male,70.1,Net Banking,Verified
INV002607,2024-03-02,119599,Lumpsum,354957,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV000265,2024-03-02,125498,Lumpsum,168814,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,UPI,Verified
INV001643,2024-03-02,119599,SIP,848,Punjab,Amritsar,B30,36-45,Male,28.4,Cheque,Verified
INV003467,2024-03-02,149324,Lumpsum,556090,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Cheque,Verified
INV003404,2024-03-02,148568,SIP,12852,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Cheque,Verified
INV002393,2024-03-02,119598,Redemption,57944,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified
INV003951,2024-03-02,100025,SIP,913,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Mandate,Verified
INV001950,2024-03-02,119095,Redemption,252649,Maharashtra,Pune,T30,26-35,Female,6.0,Cheque,Verified
INV003828,2024-03-03,120505,SIP,9221,Karnataka,Bangalore,T30,18-25,Male,7.6,Cheque,Verified
INV001614,2024-03-03,102887,SIP,2290,Punjab,Amritsar,B30,18-25,Male,4.6,Mandate,Verified
INV001535,2024-03-03,149322,SIP,46732,Rajasthan,Udaipur,B30,56+,Male,74.1,Cheque,Verified
INV004511,2024-03-03,148567,Lumpsum,147587,Gujarat,Ahmedabad,T30,46-55,Female,43.6,Cheque,Verified
INV003911,2024-03-03,102886,SIP,12585,Telangana,Hyderabad,T30,36-45,Male,21.5,UPI,Verified
INV001569,2024-03-03,148568,SIP,2584,Punjab,Chandigarh,T30,46-55,Male,50.1,Mandate,Verified
INV000828,2024-03-03,120843,SIP,854,Maharashtra,Nashik,B30,26-35,Female,17.1,Cheque,Verified
INV003439,2024-03-03,125498,SIP,17331,West Bengal,Kolkata,T30,18-25,Female,3.9,UPI,Verified
INV003903,2024-03-03,119598,SIP,583,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,Verified
INV000739,2024-03-03,148567,SIP,9875,Uttar Pradesh,Agra,B30,46-55,Female,97.0,Mandate,Verified
INV000637,2024-03-03,119551,Lumpsum,359934,Punjab,Chandigarh,T30,26-35,Male,13.9,UPI,Verified
INV000873,2024-03-03,118635,SIP,2688,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Cheque,Verified
INV001038,2024-03-03,125498,Lumpsum,472193,West Bengal,Kolkata,T30,26-35,Male,24.4,Mandate,Verified
INV000372,2024-03-03,101207,SIP,6869,Gujarat,Surat,T30,36-45,Male,12.4,UPI,Verified
INV001170,2024-03-03,119598,SIP,14193,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,Verified
INV000097,2024-03-03,149323,Lumpsum,189598,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified
INV001882,2024-03-03,100033,Lumpsum,396256,Rajasthan,Udaipur,B30,26-35,Male,22.9,Net Banking,Verified
INV001407,2024-03-03,118632,Redemption,139095,Rajasthan,Udaipur,B30,26-35,Female,22.2,UPI,Verified
INV002650,2024-03-03,102887,Redemption,239667,Telangana,Hyderabad,T30,26-35,Male,13.7,Mandate,Verified
INV003095,2024-03-03,125497,SIP,2217,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,UPI,Verified
INV002200,2024-03-03,102887,SIP,3598,Madhya Pradesh,Indore,T30,26-35,Male,23.1,Net Banking,Verified
INV001276,2024-03-03,118632,Redemption,227211,Rajasthan,Jaipur,T30,56+,Male,46.2,UPI,Verified
INV001943,2024-03-03,102887,Lumpsum,532316,West Bengal,Kolkata,T30,56+,Female,28.3,Cheque,Verified
INV002543,2024-03-03,120843,Redemption,301263,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,Pending
INV004146,2024-03-03,125497,SIP,21625,Uttar Pradesh,Agra,B30,56+,Male,40.7,Mandate,Verified
INV004925,2024-03-03,120841,SIP,3410,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified
INV001926,2024-03-03,120842,Lumpsum,251744,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Cheque,Verified
INV000011,2024-03-03,102887,SIP,59280,West Bengal,Kolkata,T30,26-35,Male,9.6,Cheque,Verified
INV000418,2024-03-03,101206,SIP,6617,Rajasthan,Jaipur,T30,26-35,Female,13.6,UPI,Verified
INV004032,2024-03-03,119093,Redemption,303093,West Bengal,Kolkata,T30,46-55,Male,55.5,Cheque,Verified
INV001784,2024-03-03,148568,Lumpsum,251127,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,Cheque,Verified
INV001845,2024-03-03,102886,Redemption,287683,Uttar Pradesh,Agra,B30,26-35,Female,14.8,Net Banking,Verified
INV004574,2024-03-03,102885,Lumpsum,159707,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV004220,2024-03-03,148568,Lumpsum,152570,Uttar Pradesh,Agra,B30,26-35,Female,15.1,Cheque,Verified
INV004048,2024-03-03,120843,Redemption,330391,Delhi,New Delhi,T30,26-35,Male,13.0,Cheque,Verified
INV002364,2024-03-03,100025,Lumpsum,142557,Rajasthan,Jaipur,T30,46-55,Male,51.3,Net Banking,Verified
INV003904,2024-03-03,120504,Redemption,310642,Karnataka,Bangalore,T30,46-55,Male,67.6,Net Banking,Verified
INV002905,2024-03-03,101208,SIP,27143,Tamil Nadu,Chennai,T30,36-45,Female,32.4,UPI,Verified
INV000327,2024-03-03,101208,SIP,531,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,UPI,Verified
INV004876,2024-03-03,118636,SIP,551,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,Verified
INV004963,2024-03-03,149322,SIP,6950,Delhi,Noida,T30,36-45,Female,59.6,Net Banking,Verified
INV003407,2024-03-03,148568,SIP,2194,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Pending
INV002751,2024-03-03,119598,Redemption,285955,Delhi,New Delhi,T30,36-45,Male,45.4,UPI,Verified
INV002951,2024-03-03,125498,SIP,2955,Karnataka,Bangalore,T30,36-45,Male,58.6,Net Banking,Verified
INV000694,2024-03-03,125498,Redemption,192133,Rajasthan,Jaipur,T30,46-55,Male,50.6,Mandate,Pending
INV002540,2024-03-03,120843,SIP,5160,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Cheque,Pending
INV000169,2024-03-03,118634,Lumpsum,66489,Rajasthan,Jaipur,T30,26-35,Male,6.9,Net Banking,Verified
INV000314,2024-03-03,102885,SIP,2079,West Bengal,Kolkata,T30,26-35,Male,20.5,Cheque,Verified
INV002348,2024-03-03,148568,Lumpsum,399107,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Mandate,Pending
INV003956,2024-03-03,119095,Redemption,227662,Punjab,Amritsar,B30,36-45,Male,32.3,Net Banking,Verified
INV003214,2024-03-03,119598,Lumpsum,533023,Punjab,Chandigarh,T30,36-45,Male,18.2,Net Banking,Verified
INV002249,2024-03-03,119599,SIP,496,Karnataka,Bangalore,T30,36-45,Male,19.6,UPI,Verified
INV000315,2024-03-03,100025,SIP,1189,Telangana,Hyderabad,T30,18-25,Male,3.2,Cheque,Verified
INV001295,2024-03-03,101208,SIP,2256,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,Verified
INV003864,2024-03-03,119092,SIP,2314,Gujarat,Ahmedabad,T30,36-45,Female,49.8,Mandate,Verified
INV001549,2024-03-03,149324,Redemption,460166,Haryana,Gurugram,T30,36-45,Male,19.5,Cheque,Verified
INV004627,2024-03-03,120842,SIP,11402,West Bengal,Kolkata,T30,36-45,Male,47.7,UPI,Verified
INV002138,2024-03-03,118635,Redemption,163566,Karnataka,Bangalore,T30,46-55,Female,78.2,UPI,Verified
INV000683,2024-03-03,119120,Lumpsum,169349,Maharashtra,Mumbai,T30,26-35,Female,17.4,Mandate,Verified
INV003970,2024-03-03,101206,Redemption,382059,Telangana,Hyderabad,T30,18-25,Male,4.1,Net Banking,Verified
INV001831,2024-03-03,119599,SIP,27569,Madhya Pradesh,Indore,T30,18-25,Female,4.3,Cheque,Verified
INV001605,2024-03-04,120844,Lumpsum,381697,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Net Banking,Verified
INV001603,2024-03-04,120506,SIP,4860,Uttar Pradesh,Agra,B30,46-55,Female,53.9,UPI,Verified
INV000644,2024-03-04,118635,SIP,7149,West Bengal,Kolkata,T30,26-35,Male,9.1,Mandate,Verified
INV003017,2024-03-04,100016,SIP,3193,West Bengal,Kolkata,T30,56+,Male,75.3,Cheque,Verified
INV000668,2024-03-04,120841,Redemption,41867,Telangana,Hyderabad,T30,18-25,Male,4.8,Mandate,Verified
INV004962,2024-03-04,118635,SIP,11681,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Net Banking,Verified
INV004443,2024-03-04,119094,SIP,1887,Maharashtra,Nashik,B30,26-35,Female,13.0,Net Banking,Verified
INV001849,2024-03-04,120504,Redemption,376901,Gujarat,Ahmedabad,T30,36-45,Female,49.3,UPI,Verified
INV002037,2024-03-04,120844,SIP,2261,Delhi,New Delhi,T30,56+,Male,22.0,Cheque,Verified
INV001342,2024-03-04,149322,SIP,50588,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Pending
INV001055,2024-03-04,125497,Lumpsum,59484,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,Verified
INV002418,2024-03-04,125498,Redemption,283870,Haryana,Faridabad,B30,36-45,Male,34.0,Mandate,Verified
INV003901,2024-03-04,119598,Redemption,42491,Delhi,Gurugram,T30,46-55,Male,45.4,Mandate,Verified
INV002287,2024-03-04,101207,SIP,6152,Madhya Pradesh,Bhopal,B30,46-55,Male,64.1,Net Banking,Verified
INV000259,2024-03-04,119094,SIP,996,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Cheque,Verified
INV000856,2024-03-04,119552,Redemption,206193,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Cheque,Verified
INV002090,2024-03-04,120505,Redemption,255570,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,Verified
INV004116,2024-03-04,119094,SIP,5657,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,Verified
INV004134,2024-03-04,120843,Lumpsum,42451,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV004860,2024-03-04,118636,SIP,2086,Punjab,Amritsar,B30,46-55,Male,47.7,Mandate,Verified
INV002111,2024-03-04,149322,SIP,2179,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,Pending
INV003438,2024-03-04,101208,SIP,6042,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified
INV003755,2024-03-04,118635,Lumpsum,538480,Punjab,Chandigarh,T30,46-55,Male,42.7,UPI,Verified
INV001346,2024-03-04,120507,SIP,508,Gujarat,Surat,T30,18-25,Male,5.7,Net Banking,Verified
INV000572,2024-03-04,102885,SIP,2576,Gujarat,Surat,T30,36-45,Female,28.9,Mandate,Verified
INV004162,2024-03-04,119095,SIP,7599,Haryana,Faridabad,B30,18-25,Male,5.1,Cheque,Verified
INV000573,2024-03-04,119552,SIP,43675,Madhya Pradesh,Bhopal,B30,56+,Female,38.5,Cheque,Verified
INV004534,2024-03-04,119598,Lumpsum,285242,Maharashtra,Nashik,B30,26-35,Male,8.8,Cheque,Verified
INV000215,2024-03-04,125498,SIP,822,Maharashtra,Nashik,B30,26-35,Female,18.3,Mandate,Verified
INV001735,2024-03-04,100033,SIP,577,Maharashtra,Pune,T30,56+,Male,41.9,UPI,Verified
INV003426,2024-03-04,100016,SIP,1115,Karnataka,Bangalore,T30,46-55,Male,27.8,Cheque,Verified
INV004860,2024-03-04,118632,Lumpsum,95145,Punjab,Amritsar,B30,46-55,Male,47.7,Mandate,Verified
INV001456,2024-03-04,125498,SIP,4326,Punjab,Chandigarh,T30,36-45,Male,36.3,Mandate,Verified
INV004271,2024-03-04,100016,Redemption,237981,Maharashtra,Mumbai,T30,18-25,Male,3.2,Cheque,Verified
INV002037,2024-03-04,118634,SIP,48735,Delhi,New Delhi,T30,56+,Male,22.0,Cheque,Verified
INV003372,2024-03-04,100033,SIP,3289,Karnataka,Mysore,B30,36-45,Female,38.1,UPI,Verified
INV000752,2024-03-04,120844,SIP,15019,Punjab,Chandigarh,T30,46-55,Male,32.7,Mandate,Verified
INV001811,2024-03-04,119552,SIP,22928,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV004996,2024-03-04,119552,SIP,49177,Delhi,New Delhi,T30,46-55,Male,87.8,UPI,Verified
INV002779,2024-03-04,101207,Lumpsum,534856,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Cheque,Verified
INV003235,2024-03-04,148567,Redemption,346620,Haryana,Faridabad,B30,56+,Male,19.0,Cheque,Verified
INV001674,2024-03-04,119598,Lumpsum,367102,Delhi,Noida,T30,26-35,Male,12.0,Cheque,Pending
INV001210,2024-03-04,120842,SIP,2041,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Cheque,Verified
INV003573,2024-03-04,149323,SIP,28343,Gujarat,Surat,T30,36-45,Male,51.8,Mandate,Verified
INV001210,2024-03-04,120844,SIP,2425,Uttar Pradesh,Agra,B30,36-45,Male,25.5,UPI,Verified
INV001219,2024-03-04,102886,SIP,26510,West Bengal,Kolkata,T30,26-35,Male,18.4,Net Banking,Verified
INV004449,2024-03-04,118636,SIP,2695,Maharashtra,Pune,T30,36-45,Male,16.6,Mandate,Verified
INV000460,2024-03-04,148569,SIP,2506,Delhi,Noida,T30,36-45,Male,47.1,UPI,Verified
INV003766,2024-03-04,119093,SIP,2783,West Bengal,Kolkata,T30,36-45,Male,52.3,Net Banking,Verified
INV001521,2024-03-04,120843,SIP,2385,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Pending
INV004869,2024-03-04,120503,Redemption,393032,West Bengal,Kolkata,T30,26-35,Male,9.7,UPI,Verified
INV004456,2024-03-04,118636,SIP,452,West Bengal,Kolkata,T30,26-35,Female,7.0,Cheque,Verified
INV004669,2024-03-04,118635,Lumpsum,333774,Punjab,Chandigarh,T30,26-35,Male,8.6,Net Banking,Pending
INV001034,2024-03-04,118636,SIP,44384,Maharashtra,Pune,T30,26-35,Male,20.4,Net Banking,Verified
INV001449,2024-03-05,149324,SIP,8203,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Mandate,Verified
INV003204,2024-03-05,102886,Redemption,304613,West Bengal,Kolkata,T30,18-25,Male,6.7,Mandate,Verified
INV001510,2024-03-05,120841,SIP,4902,Gujarat,Surat,T30,26-35,Male,15.4,Mandate,Verified
INV000650,2024-03-05,148567,SIP,12481,Karnataka,Mysore,B30,26-35,Male,22.8,Net Banking,Verified
INV002989,2024-03-05,118634,SIP,8924,Haryana,Faridabad,B30,46-55,Male,16.3,Net Banking,Verified
INV002360,2024-03-05,119094,SIP,28563,Maharashtra,Mumbai,T30,26-35,Male,11.6,Mandate,Verified
INV000434,2024-03-05,119093,SIP,2353,Gujarat,Surat,T30,46-55,Male,28.1,Mandate,Verified
INV002989,2024-03-05,118632,Redemption,270272,Haryana,Faridabad,B30,46-55,Male,16.3,Net Banking,Verified
INV002718,2024-03-05,119552,Redemption,408296,Telangana,Hyderabad,T30,36-45,Male,15.6,UPI,Verified
INV003781,2024-03-05,118635,Redemption,443034,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Net Banking,Pending
INV001972,2024-03-05,101207,Redemption,140114,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Net Banking,Verified
INV001560,2024-03-05,120843,Lumpsum,278483,Punjab,Amritsar,B30,26-35,Male,22.5,Cheque,Verified
INV001356,2024-03-05,148567,SIP,1097,Gujarat,Ahmedabad,T30,26-35,Male,19.7,UPI,Verified
INV000777,2024-03-05,119599,SIP,404,Uttar Pradesh,Lucknow,T30,26-35,Male,15.7,Net Banking,Verified
INV004711,2024-03-05,120843,SIP,2691,Rajasthan,Udaipur,B30,56+,Male,70.9,Net Banking,Verified
INV001687,2024-03-05,119599,SIP,8786,West Bengal,Kolkata,T30,26-35,Male,7.6,Mandate,Verified
INV004864,2024-03-05,100033,SIP,24606,Punjab,Amritsar,B30,26-35,Female,10.5,Net Banking,Verified
INV000811,2024-03-05,100016,Lumpsum,77179,Haryana,Faridabad,B30,36-45,Female,34.5,Mandate,Verified
INV004861,2024-03-05,120844,SIP,906,Telangana,Hyderabad,T30,18-25,Male,3.6,Cheque,Verified
INV000280,2024-03-05,119552,SIP,59301,Punjab,Amritsar,B30,26-35,Female,22.9,Cheque,Verified
INV001696,2024-03-05,102885,SIP,5101,West Bengal,Kolkata,T30,56+,Female,55.8,UPI,Verified
INV000969,2024-03-05,118635,Redemption,295677,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Cheque,Verified
INV002071,2024-03-05,102886,Redemption,259194,Punjab,Chandigarh,T30,56+,Male,61.1,Cheque,Verified
INV001476,2024-03-05,118634,Redemption,310212,Rajasthan,Jaipur,T30,36-45,Male,38.1,Net Banking,Verified
INV003462,2024-03-05,148568,SIP,40631,Rajasthan,Jaipur,T30,26-35,Female,24.3,Cheque,Verified
INV001228,2024-03-05,120506,Redemption,92775,Karnataka,Bangalore,T30,36-45,Female,29.8,Net Banking,Verified
INV000255,2024-03-05,118633,SIP,1651,Haryana,Gurugram,T30,26-35,Female,19.9,Cheque,Verified
INV003417,2024-03-05,120842,SIP,2384,Karnataka,Mysore,B30,26-35,Male,17.6,Cheque,Verified
INV001480,2024-03-05,125497,SIP,956,West Bengal,Kolkata,T30,18-25,Male,3.1,Mandate,Verified
INV003444,2024-03-05,101207,SIP,3485,Telangana,Hyderabad,T30,36-45,Female,41.4,Cheque,Verified
INV004814,2024-03-05,120507,SIP,17904,Karnataka,Bangalore,T30,18-25,Female,7.8,Net Banking,Verified
INV000890,2024-03-05,101206,Redemption,166186,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified
INV003813,2024-03-05,101208,SIP,26266,Rajasthan,Udaipur,B30,36-45,Male,23.6,Cheque,Verified
INV002224,2024-03-05,120507,SIP,2015,Rajasthan,Udaipur,B30,26-35,Male,21.4,UPI,Verified
INV001496,2024-03-05,101207,Lumpsum,544906,West Bengal,Kolkata,T30,18-25,Male,4.5,Cheque,Verified
INV004891,2024-03-05,101207,SIP,3143,Telangana,Hyderabad,T30,46-55,Female,83.5,Mandate,Verified
INV000410,2024-03-05,118634,SIP,2164,Rajasthan,Jaipur,T30,18-25,Female,5.3,Mandate,Verified
INV002195,2024-03-05,100025,SIP,8189,Telangana,Hyderabad,T30,26-35,Male,24.5,Net Banking,Verified
INV003336,2024-03-05,118636,SIP,5121,Punjab,Amritsar,B30,46-55,Female,45.8,Cheque,Verified
INV003882,2024-03-05,119552,SIP,1944,Maharashtra,Nashik,B30,36-45,Male,51.6,Mandate,Verified
INV002277,2024-03-05,102887,SIP,8525,Haryana,Gurugram,T30,26-35,Female,10.3,Net Banking,Verified
INV004342,2024-03-05,120504,Lumpsum,414680,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,UPI,Verified
INV003972,2024-03-05,148567,SIP,26801,Uttar Pradesh,Agra,B30,26-35,Male,10.2,UPI,Verified
INV004643,2024-03-05,118636,SIP,2796,Delhi,Noida,T30,26-35,Female,12.4,UPI,Verified
INV001636,2024-03-05,118633,SIP,2109,Rajasthan,Udaipur,B30,18-25,Male,6.0,Net Banking,Verified
INV003670,2024-03-05,120506,SIP,1012,Punjab,Chandigarh,T30,36-45,Male,38.4,Cheque,Verified
INV001500,2024-03-05,119599,SIP,591,Maharashtra,Pune,T30,26-35,Female,6.5,Net Banking,Verified
