investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003806,2/29/2024,118636,SIP,2151,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,Verified
INV004299,2/29/2024,101207,SIP,7448,Telangana,Hyderabad,T30,26-35,Female,23.1,UPI,Verified
INV002975,2/29/2024,102887,SIP,15028,Rajasthan,Udaipur,B30,26-35,Male,15.1,Mandate,Verified
INV002046,2/29/2024,119095,SIP,29942,Madhya Pradesh,Bhopal,B30,26-35,Male,20.8,Cheque,Verified
INV001217,2/29/2024,101206,SIP,3463,Rajasthan,Jaipur,T30,26-35,Male,21.5,UPI,Verified
INV004891,2/29/2024,100025,Lumpsum,273035,Telangana,Hyderabad,T30,46-55,Female,83.5,Net Banking,Verified
INV003487,2/29/2024,149322,SIP,3056,Gujarat,Ahmedabad,T30,26-35,Female,12,Cheque,Verified
INV004274,2/29/2024,119095,SIP,545,Rajasthan,Udaipur,B30,26-35,Male,20.4,Net Banking,Verified
INV001037,2/29/2024,120505,SIP,7256,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,Verified
INV002741,2/29/2024,119552,SIP,993,West Bengal,Kolkata,T30,26-35,Male,19.9,Net Banking,Pending
INV000109,2/29/2024,148569,SIP,2595,Karnataka,Bangalore,T30,26-35,Female,15,Net Banking,Verified
INV001261,2/29/2024,119094,Redemption,474118,Rajasthan,Jaipur,T30,46-55,Male,50,Net Banking,Verified
INV003640,2/29/2024,119093,SIP,5555,Gujarat,Ahmedabad,T30,26-35,Male,14,Mandate,Verified
INV004293,2/29/2024,119120,SIP,1843,Rajasthan,Jaipur,T30,36-45,Male,54.9,Mandate,Verified
INV001035,2/29/2024,101207,SIP,7351,Telangana,Hyderabad,T30,26-35,Male,8.4,Cheque,Verified
INV001318,2/29/2024,100016,SIP,20922,Telangana,Hyderabad,T30,36-45,Male,59.3,Mandate,Verified
INV001549,2/29/2024,119094,SIP,8422,Haryana,Gurugram,T30,36-45,Male,19.5,Cheque,Verified
INV000423,3/1/2024,118634,SIP,8468,Delhi,Gurugram,T30,26-35,Female,6.2,Net Banking,Verified
INV000879,3/1/2024,119120,SIP,2298,Gujarat,Surat,T30,36-45,Male,59,Net Banking,Verified
INV001993,3/1/2024,118636,SIP,13924,Uttar Pradesh,Agra,B30,36-45,Female,44.2,Mandate,Verified
INV000279,3/1/2024,101207,SIP,1629,Gujarat,Ahmedabad,T30,26-35,Male,12.4,UPI,Verified
INV003362,3/1/2024,119598,Redemption,129675,Karnataka,Bangalore,T30,36-45,Female,22.6,Cheque,Verified
INV003403,3/1/2024,101206,SIP,16812,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Net Banking,Pending
INV003644,3/1/2024,101207,Lumpsum,313751,Gujarat,Ahmedabad,T30,26-35,Female,8.2,UPI,Verified
INV002956,3/1/2024,125498,Lumpsum,289520,Gujarat,Surat,T30,36-45,Female,53.7,UPI,Verified
INV001527,3/1/2024,119551,SIP,1824,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified
INV000606,3/1/2024,149324,Lumpsum,435956,Karnataka,Mysore,B30,18-25,Male,7.8,Net Banking,Verified
INV000809,3/1/2024,120507,SIP,8230,Tamil Nadu,Chennai,T30,56+,Male,59.1,Mandate,Verified
INV004600,3/1/2024,100033,Lumpsum,92811,West Bengal,Kolkata,T30,46-55,Female,35.5,Net Banking,Verified
INV003389,3/1/2024,119120,Lumpsum,310950,Telangana,Hyderabad,T30,26-35,Male,22.3,Mandate,Verified
INV003404,3/1/2024,120506,SIP,25031,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Net Banking,Verified
INV004790,3/1/2024,102887,Lumpsum,313552,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Mandate,Verified
INV000407,3/1/2024,119599,SIP,28171,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,Net Banking,Verified
INV000392,3/1/2024,119094,SIP,9517,Gujarat,Surat,T30,26-35,Female,16.6,UPI,Verified
INV000695,3/1/2024,102887,SIP,487,Gujarat,Surat,T30,36-45,Male,48,Mandate,Verified
INV000493,3/1/2024,101206,SIP,517,Punjab,Chandigarh,T30,18-25,Male,4.2,Cheque,Verified
INV003352,3/1/2024,125498,SIP,9603,Maharashtra,Mumbai,T30,36-45,Male,59.3,Mandate,Verified
INV000314,3/1/2024,119551,SIP,2438,West Bengal,Kolkata,T30,26-35,Male,20.5,UPI,Verified
INV002244,3/1/2024,102885,Lumpsum,108195,Maharashtra,Mumbai,T30,36-45,Male,49.4,Cheque,Verified
INV000861,3/1/2024,120843,Redemption,306304,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,Cheque,Verified
INV004318,3/1/2024,119095,SIP,2490,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,Cheque,Verified
INV000242,3/1/2024,119552,Redemption,44049,Maharashtra,Nashik,B30,36-45,Male,40.2,Mandate,Verified
INV000332,3/1/2024,119599,Lumpsum,511864,Telangana,Hyderabad,T30,36-45,Female,12.9,UPI,Verified
INV000243,3/1/2024,102885,SIP,6124,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Verified
INV003741,3/1/2024,148568,SIP,14479,Madhya Pradesh,Bhopal,B30,36-45,Male,30.3,Mandate,Verified
INV000893,3/1/2024,125498,SIP,2594,Punjab,Chandigarh,T30,46-55,Male,35.3,UPI,Verified
INV002235,3/1/2024,102886,Lumpsum,342397,Uttar Pradesh,Agra,B30,36-45,Female,32.1,Cheque,Verified
INV004071,3/1/2024,119095,SIP,59694,Gujarat,Ahmedabad,T30,36-45,Female,22.2,Cheque,Pending
INV002206,3/1/2024,148569,SIP,46119,Tamil Nadu,Chennai,T30,18-25,Male,7.7,Cheque,Verified
INV001562,3/1/2024,119093,SIP,2970,Delhi,Noida,T30,26-35,Male,7,UPI,Verified
INV002610,3/1/2024,101206,Lumpsum,200775,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Mandate,Verified
INV001230,3/1/2024,119095,SIP,16004,Gujarat,Surat,T30,46-55,Male,96.9,Mandate,Verified
INV002617,3/1/2024,119093,Redemption,33308,Maharashtra,Nashik,B30,26-35,Male,13.9,Mandate,Verified
INV001922,3/1/2024,120505,Redemption,51182,West Bengal,Kolkata,T30,18-25,Male,5.5,Cheque,Verified
INV002769,3/1/2024,100025,Lumpsum,277270,Maharashtra,Pune,T30,18-25,Female,4.5,Net Banking,Verified
INV004529,3/1/2024,120844,Lumpsum,24538,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,UPI,Verified
INV004519,3/1/2024,149324,SIP,4655,Tamil Nadu,Coimbatore,B30,18-25,Female,6.2,UPI,Verified
INV004968,3/1/2024,100025,SIP,17065,Delhi,Noida,T30,26-35,Male,22.2,Mandate,Verified
INV000124,3/1/2024,119095,Lumpsum,115540,Punjab,Amritsar,B30,36-45,Female,46.2,UPI,Verified
INV003967,3/1/2024,120506,Lumpsum,281177,Tamil Nadu,Coimbatore,B30,46-55,Male,79.9,Mandate,Verified
INV000051,3/1/2024,120504,Redemption,513580,Haryana,Gurugram,T30,36-45,Male,21,UPI,Verified
INV002205,3/1/2024,102885,SIP,991,Gujarat,Surat,T30,26-35,Female,10.9,UPI,Verified
INV004876,3/1/2024,149324,SIP,23405,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,Pending
INV002640,3/1/2024,149324,Redemption,22722,Haryana,Faridabad,B30,56+,Female,50.5,Cheque,Verified
INV001222,3/1/2024,120504,SIP,2602,Delhi,Noida,T30,26-35,Female,14.9,Mandate,Verified
INV003903,3/1/2024,102886,Lumpsum,501761,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,Pending
INV000955,3/1/2024,119552,Lumpsum,243486,Gujarat,Surat,T30,26-35,Male,6.7,UPI,Verified
INV002761,3/1/2024,119598,SIP,10121,Rajasthan,Jaipur,T30,26-35,Male,14.9,UPI,Verified
INV002911,3/1/2024,100016,Lumpsum,6678,Gujarat,Surat,T30,26-35,Male,24.1,UPI,Verified
INV002207,3/1/2024,119095,Redemption,213858,Madhya Pradesh,Indore,T30,26-35,Female,6.6,UPI,Verified
INV002216,3/1/2024,120505,SIP,2197,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified
INV003934,3/1/2024,125498,SIP,546,Delhi,Gurugram,T30,26-35,Male,24.1,Cheque,Verified
INV004011,3/1/2024,101208,SIP,40353,Punjab,Amritsar,B30,18-25,Female,5,Net Banking,Verified
INV000032,3/1/2024,120843,SIP,14929,Delhi,Noida,T30,36-45,Male,21.8,UPI,Verified
INV002630,3/1/2024,118636,Lumpsum,96515,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Verified
INV004504,3/1/2024,120844,SIP,55447,Telangana,Hyderabad,T30,46-55,Male,46.3,Cheque,Verified
INV003089,3/1/2024,119094,SIP,9936,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified
INV002315,3/1/2024,125498,SIP,15749,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,Verified
INV003547,3/1/2024,101207,SIP,2221,Telangana,Hyderabad,T30,26-35,Male,17.1,UPI,Verified
INV003985,3/1/2024,120506,SIP,2697,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Net Banking,Verified
INV003302,3/2/2024,120842,SIP,14977,Uttar Pradesh,Lucknow,T30,18-25,Male,3,UPI,Verified
INV002334,3/2/2024,119599,Redemption,240370,Gujarat,Surat,T30,56+,Male,40.4,Mandate,Verified
INV002283,3/2/2024,120844,Lumpsum,177346,Karnataka,Bangalore,T30,26-35,Female,14.5,Mandate,Pending
INV002180,3/2/2024,101206,SIP,1804,Delhi,Gurugram,T30,18-25,Male,5.1,Mandate,Verified
INV000460,3/2/2024,120842,SIP,3465,Delhi,Noida,T30,36-45,Male,47.1,Net Banking,Verified
INV004872,3/2/2024,119120,SIP,1057,West Bengal,Kolkata,T30,26-35,Male,13.8,Net Banking,Verified
INV001943,3/2/2024,118632,SIP,2517,West Bengal,Kolkata,T30,56+,Female,28.3,Cheque,Verified
INV000791,3/2/2024,101207,Redemption,288385,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Net Banking,Verified
INV000352,3/2/2024,101206,SIP,5609,Tamil Nadu,Chennai,T30,46-55,Male,21.1,Cheque,Verified
INV003393,3/2/2024,149323,SIP,28898,Delhi,New Delhi,T30,26-35,Male,17.1,Net Banking,Pending
INV003959,3/2/2024,148569,Lumpsum,320312,Haryana,Gurugram,T30,46-55,Male,81.1,UPI,Verified
INV001959,3/2/2024,118635,Lumpsum,241187,Tamil Nadu,Chennai,T30,18-25,Female,4.7,Mandate,Verified
INV004075,3/2/2024,102885,SIP,5960,Rajasthan,Jaipur,T30,36-45,Male,56.5,Cheque,Verified
INV000586,3/2/2024,120844,SIP,2783,West Bengal,Kolkata,T30,36-45,Male,43.8,Net Banking,Verified
INV003602,3/2/2024,119093,SIP,1880,Maharashtra,Nashik,B30,46-55,Male,75.4,UPI,Verified
INV001679,3/2/2024,120503,Redemption,274911,Haryana,Faridabad,B30,36-45,Female,46.7,Net Banking,Verified
INV004026,3/2/2024,148567,SIP,20848,Haryana,Faridabad,B30,26-35,Female,8.3,Net Banking,Verified
INV003910,3/2/2024,102887,SIP,11287,Maharashtra,Pune,T30,26-35,Male,8.8,Cheque,Verified
INV003155,3/2/2024,120841,Lumpsum,414830,Rajasthan,Jaipur,T30,36-45,Male,50.9,Cheque,Verified
INV000754,3/2/2024,118632,SIP,6376,West Bengal,Kolkata,T30,26-35,Male,8,Mandate,Verified
INV000589,3/2/2024,148569,Lumpsum,505227,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified
INV002671,3/2/2024,120843,Lumpsum,359805,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Net Banking,Verified
INV000478,3/2/2024,120842,SIP,990,Gujarat,Surat,T30,36-45,Female,16.5,UPI,Verified
INV001264,3/2/2024,118636,SIP,15423,Madhya Pradesh,Indore,T30,26-35,Female,12,Net Banking,Verified
INV003684,3/2/2024,118636,SIP,9535,Karnataka,Bangalore,T30,36-45,Male,42.9,Cheque,Pending
INV000624,3/2/2024,149322,SIP,4550,West Bengal,Kolkata,T30,56+,Male,79.6,Net Banking,Verified
INV002594,3/2/2024,102885,Redemption,288663,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Verified
INV003380,3/2/2024,149324,SIP,509,Delhi,Noida,T30,36-45,Male,21,Mandate,Verified
INV000717,3/2/2024,119094,Lumpsum,417969,Tamil Nadu,Chennai,T30,46-55,Male,44.9,Net Banking,Verified
INV003277,3/2/2024,118636,Lumpsum,207110,Rajasthan,Jaipur,T30,18-25,Male,3.3,UPI,Verified
INV004410,3/2/2024,102886,SIP,453,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified
INV000776,3/2/2024,120841,Lumpsum,477270,Rajasthan,Jaipur,T30,26-35,Male,12.4,Mandate,Verified
INV000396,3/2/2024,118635,SIP,1064,Rajasthan,Jaipur,T30,46-55,Male,38.5,Net Banking,Verified
INV004980,3/2/2024,118636,Lumpsum,307872,Punjab,Amritsar,B30,36-45,Female,36.6,Cheque,Verified
INV003420,3/2/2024,102885,SIP,2159,Haryana,Faridabad,B30,36-45,Male,47.2,Mandate,Verified
INV004963,3/2/2024,119598,Lumpsum,189578,Delhi,Noida,T30,36-45,Female,59.6,UPI,Verified
INV000256,3/2/2024,102885,SIP,1989,Delhi,New Delhi,T30,36-45,Male,14,Mandate,Pending
INV002915,3/2/2024,102887,SIP,4257,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,Pending
INV002606,3/2/2024,100025,SIP,2727,Telangana,Hyderabad,T30,26-35,Female,8.1,Net Banking,Verified
INV003211,3/2/2024,119093,Redemption,368068,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,UPI,Verified
INV002914,3/2/2024,101207,Redemption,385754,Rajasthan,Udaipur,B30,18-25,Male,7.4,Cheque,Verified
INV004191,3/2/2024,119552,SIP,3064,Maharashtra,Nashik,B30,26-35,Female,19.5,UPI,Verified
INV002568,3/2/2024,118636,SIP,7096,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Verified
INV001126,3/2/2024,119599,Redemption,424631,Rajasthan,Jaipur,T30,26-35,Female,22.6,Net Banking,Verified
INV004785,3/2/2024,119599,SIP,2411,Punjab,Amritsar,B30,26-35,Female,14.5,Net Banking,Verified
INV001398,3/2/2024,118635,Lumpsum,128165,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Mandate,Verified
INV000230,3/2/2024,119094,SIP,11192,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
INV003242,3/2/2024,118636,Lumpsum,110127,Punjab,Chandigarh,T30,26-35,Female,18.1,Cheque,Verified
INV004160,3/2/2024,120843,SIP,55497,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,UPI,Verified
INV000472,3/2/2024,148568,SIP,41483,Uttar Pradesh,Lucknow,T30,46-55,Male,70.1,Net Banking,Verified
INV002607,3/2/2024,119599,Lumpsum,354957,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV000265,3/2/2024,125498,Lumpsum,168814,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,UPI,Verified
INV001643,3/2/2024,119599,SIP,848,Punjab,Amritsar,B30,36-45,Male,28.4,Cheque,Verified
INV003467,3/2/2024,149324,Lumpsum,556090,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Cheque,Verified
INV003404,3/2/2024,148568,SIP,12852,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Cheque,Verified
INV002393,3/2/2024,119598,Redemption,57944,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified
INV003951,3/2/2024,100025,SIP,913,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Mandate,Verified
INV001950,3/2/2024,119095,Redemption,252649,Maharashtra,Pune,T30,26-35,Female,6,Cheque,Verified
INV003828,3/3/2024,120505,SIP,9221,Karnataka,Bangalore,T30,18-25,Male,7.6,Cheque,Verified
INV001614,3/3/2024,102887,SIP,2290,Punjab,Amritsar,B30,18-25,Male,4.6,Mandate,Verified
INV001535,3/3/2024,149322,SIP,46732,Rajasthan,Udaipur,B30,56+,Male,74.1,Cheque,Verified
INV004511,3/3/2024,148567,Lumpsum,147587,Gujarat,Ahmedabad,T30,46-55,Female,43.6,Cheque,Verified
INV003911,3/3/2024,102886,SIP,12585,Telangana,Hyderabad,T30,36-45,Male,21.5,UPI,Verified
INV001569,3/3/2024,148568,SIP,2584,Punjab,Chandigarh,T30,46-55,Male,50.1,Mandate,Verified
INV000828,3/3/2024,120843,SIP,854,Maharashtra,Nashik,B30,26-35,Female,17.1,Cheque,Verified
INV003439,3/3/2024,125498,SIP,17331,West Bengal,Kolkata,T30,18-25,Female,3.9,UPI,Verified
INV003903,3/3/2024,119598,SIP,583,Karnataka,Mysore,B30,18-25,Female,6.6,Net Banking,Verified
INV000739,3/3/2024,148567,SIP,9875,Uttar Pradesh,Agra,B30,46-55,Female,97,Mandate,Verified
INV000637,3/3/2024,119551,Lumpsum,359934,Punjab,Chandigarh,T30,26-35,Male,13.9,UPI,Verified
INV000873,3/3/2024,118635,SIP,2688,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Cheque,Verified
INV001038,3/3/2024,125498,Lumpsum,472193,West Bengal,Kolkata,T30,26-35,Male,24.4,Mandate,Verified
INV000372,3/3/2024,101207,SIP,6869,Gujarat,Surat,T30,36-45,Male,12.4,UPI,Verified
INV001170,3/3/2024,119598,SIP,14193,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,Verified
INV000097,3/3/2024,149323,Lumpsum,189598,Karnataka,Mysore,B30,18-25,Male,6,UPI,Verified
INV001882,3/3/2024,100033,Lumpsum,396256,Rajasthan,Udaipur,B30,26-35,Male,22.9,Net Banking,Verified
INV001407,3/3/2024,118632,Redemption,139095,Rajasthan,Udaipur,B30,26-35,Female,22.2,UPI,Verified
INV002650,3/3/2024,102887,Redemption,239667,Telangana,Hyderabad,T30,26-35,Male,13.7,Mandate,Verified
INV003095,3/3/2024,125497,SIP,2217,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,UPI,Verified
INV002200,3/3/2024,102887,SIP,3598,Madhya Pradesh,Indore,T30,26-35,Male,23.1,Net Banking,Verified
INV001276,3/3/2024,118632,Redemption,227211,Rajasthan,Jaipur,T30,56+,Male,46.2,UPI,Verified
INV001943,3/3/2024,102887,Lumpsum,532316,West Bengal,Kolkata,T30,56+,Female,28.3,Cheque,Verified
INV002543,3/3/2024,120843,Redemption,301263,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,Pending
INV004146,3/3/2024,125497,SIP,21625,Uttar Pradesh,Agra,B30,56+,Male,40.7,Mandate,Verified
INV004925,3/3/2024,120841,SIP,3410,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified
INV001926,3/3/2024,120842,Lumpsum,251744,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Cheque,Verified
INV000011,3/3/2024,102887,SIP,59280,West Bengal,Kolkata,T30,26-35,Male,9.6,Cheque,Verified
INV000418,3/3/2024,101206,SIP,6617,Rajasthan,Jaipur,T30,26-35,Female,13.6,UPI,Verified
INV004032,3/3/2024,119093,Redemption,303093,West Bengal,Kolkata,T30,46-55,Male,55.5,Cheque,Verified
INV001784,3/3/2024,148568,Lumpsum,251127,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,Cheque,Verified
INV001845,3/3/2024,102886,Redemption,287683,Uttar Pradesh,Agra,B30,26-35,Female,14.8,Net Banking,Verified
INV004574,3/3/2024,102885,Lumpsum,159707,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV004220,3/3/2024,148568,Lumpsum,152570,Uttar Pradesh,Agra,B30,26-35,Female,15.1,Cheque,Verified
INV004048,3/3/2024,120843,Redemption,330391,Delhi,New Delhi,T30,26-35,Male,13,Cheque,Verified
INV002364,3/3/2024,100025,Lumpsum,142557,Rajasthan,Jaipur,T30,46-55,Male,51.3,Net Banking,Verified
INV003904,3/3/2024,120504,Redemption,310642,Karnataka,Bangalore,T30,46-55,Male,67.6,Net Banking,Verified
INV002905,3/3/2024,101208,SIP,27143,Tamil Nadu,Chennai,T30,36-45,Female,32.4,UPI,Verified
INV000327,3/3/2024,101208,SIP,531,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,UPI,Verified
INV004876,3/3/2024,118636,SIP,551,Karnataka,Bangalore,T30,18-25,Male,7.1,UPI,Verified
INV004963,3/3/2024,149322,SIP,6950,Delhi,Noida,T30,36-45,Female,59.6,Net Banking,Verified
INV003407,3/3/2024,148568,SIP,2194,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Pending
INV002751,3/3/2024,119598,Redemption,285955,Delhi,New Delhi,T30,36-45,Male,45.4,UPI,Verified
INV002951,3/3/2024,125498,SIP,2955,Karnataka,Bangalore,T30,36-45,Male,58.6,Net Banking,Verified
INV000694,3/3/2024,125498,Redemption,192133,Rajasthan,Jaipur,T30,46-55,Male,50.6,Mandate,Pending
INV002540,3/3/2024,120843,SIP,5160,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Cheque,Pending
INV000169,3/3/2024,118634,Lumpsum,66489,Rajasthan,Jaipur,T30,26-35,Male,6.9,Net Banking,Verified
INV000314,3/3/2024,102885,SIP,2079,West Bengal,Kolkata,T30,26-35,Male,20.5,Cheque,Verified
INV002348,3/3/2024,148568,Lumpsum,399107,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Mandate,Pending
INV003956,3/3/2024,119095,Redemption,227662,Punjab,Amritsar,B30,36-45,Male,32.3,Net Banking,Verified
INV003214,3/3/2024,119598,Lumpsum,533023,Punjab,Chandigarh,T30,36-45,Male,18.2,Net Banking,Verified
INV002249,3/3/2024,119599,SIP,496,Karnataka,Bangalore,T30,36-45,Male,19.6,UPI,Verified
INV000315,3/3/2024,100025,SIP,1189,Telangana,Hyderabad,T30,18-25,Male,3.2,Cheque,Verified
INV001295,3/3/2024,101208,SIP,2256,Madhya Pradesh,Indore,T30,36-45,Male,30.8,UPI,Verified
INV003864,3/3/2024,119092,SIP,2314,Gujarat,Ahmedabad,T30,36-45,Female,49.8,Mandate,Verified
INV001549,3/3/2024,149324,Redemption,460166,Haryana,Gurugram,T30,36-45,Male,19.5,Cheque,Verified
INV004627,3/3/2024,120842,SIP,11402,West Bengal,Kolkata,T30,36-45,Male,47.7,UPI,Verified
INV002138,3/3/2024,118635,Redemption,163566,Karnataka,Bangalore,T30,46-55,Female,78.2,UPI,Verified
INV000683,3/3/2024,119120,Lumpsum,169349,Maharashtra,Mumbai,T30,26-35,Female,17.4,Mandate,Verified
INV003970,3/3/2024,101206,Redemption,382059,Telangana,Hyderabad,T30,18-25,Male,4.1,Net Banking,Verified
INV001831,3/3/2024,119599,SIP,27569,Madhya Pradesh,Indore,T30,18-25,Female,4.3,Cheque,Verified
INV001605,3/4/2024,120844,Lumpsum,381697,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Net Banking,Verified
INV001603,3/4/2024,120506,SIP,4860,Uttar Pradesh,Agra,B30,46-55,Female,53.9,UPI,Verified
INV000644,3/4/2024,118635,SIP,7149,West Bengal,Kolkata,T30,26-35,Male,9.1,Mandate,Verified
INV003017,3/4/2024,100016,SIP,3193,West Bengal,Kolkata,T30,56+,Male,75.3,Cheque,Verified
INV000668,3/4/2024,120841,Redemption,41867,Telangana,Hyderabad,T30,18-25,Male,4.8,Mandate,Verified
INV004962,3/4/2024,118635,SIP,11681,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Net Banking,Verified
INV004443,3/4/2024,119094,SIP,1887,Maharashtra,Nashik,B30,26-35,Female,13,Net Banking,Verified
INV001849,3/4/2024,120504,Redemption,376901,Gujarat,Ahmedabad,T30,36-45,Female,49.3,UPI,Verified
INV002037,3/4/2024,120844,SIP,2261,Delhi,New Delhi,T30,56+,Male,22,Cheque,Verified
INV001342,3/4/2024,149322,SIP,50588,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Pending
INV001055,3/4/2024,125497,Lumpsum,59484,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,Verified
INV002418,3/4/2024,125498,Redemption,283870,Haryana,Faridabad,B30,36-45,Male,34,Mandate,Verified
INV003901,3/4/2024,119598,Redemption,42491,Delhi,Gurugram,T30,46-55,Male,45.4,Mandate,Verified
INV002287,3/4/2024,101207,SIP,6152,Madhya Pradesh,Bhopal,B30,46-55,Male,64.1,Net Banking,Verified
INV000259,3/4/2024,119094,SIP,996,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Cheque,Verified
INV000856,3/4/2024,119552,Redemption,206193,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Cheque,Verified
INV002090,3/4/2024,120505,Redemption,255570,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,Verified
INV004116,3/4/2024,119094,SIP,5657,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,Verified
INV004134,3/4/2024,120843,Lumpsum,42451,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV004860,3/4/2024,118636,SIP,2086,Punjab,Amritsar,B30,46-55,Male,47.7,Mandate,Verified
INV002111,3/4/2024,149322,SIP,2179,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,Pending
INV003438,3/4/2024,101208,SIP,6042,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified
INV003755,3/4/2024,118635,Lumpsum,538480,Punjab,Chandigarh,T30,46-55,Male,42.7,UPI,Verified
INV001346,3/4/2024,120507,SIP,508,Gujarat,Surat,T30,18-25,Male,5.7,Net Banking,Verified
INV000572,3/4/2024,102885,SIP,2576,Gujarat,Surat,T30,36-45,Female,28.9,Mandate,Verified
INV004162,3/4/2024,119095,SIP,7599,Haryana,Faridabad,B30,18-25,Male,5.1,Cheque,Verified
INV000573,3/4/2024,119552,SIP,43675,Madhya Pradesh,Bhopal,B30,56+,Female,38.5,Cheque,Verified
INV004534,3/4/2024,119598,Lumpsum,285242,Maharashtra,Nashik,B30,26-35,Male,8.8,Cheque,Verified
INV000215,3/4/2024,125498,SIP,822,Maharashtra,Nashik,B30,26-35,Female,18.3,Mandate,Verified
INV001735,3/4/2024,100033,SIP,577,Maharashtra,Pune,T30,56+,Male,41.9,UPI,Verified
INV003426,3/4/2024,100016,SIP,1115,Karnataka,Bangalore,T30,46-55,Male,27.8,Cheque,Verified
INV004860,3/4/2024,118632,Lumpsum,95145,Punjab,Amritsar,B30,46-55,Male,47.7,Mandate,Verified
INV001456,3/4/2024,125498,SIP,4326,Punjab,Chandigarh,T30,36-45,Male,36.3,Mandate,Verified
INV004271,3/4/2024,100016,Redemption,237981,Maharashtra,Mumbai,T30,18-25,Male,3.2,Cheque,Verified
INV002037,3/4/2024,118634,SIP,48735,Delhi,New Delhi,T30,56+,Male,22,Cheque,Verified
INV003372,3/4/2024,100033,SIP,3289,Karnataka,Mysore,B30,36-45,Female,38.1,UPI,Verified
INV000752,3/4/2024,120844,SIP,15019,Punjab,Chandigarh,T30,46-55,Male,32.7,Mandate,Verified
INV001811,3/4/2024,119552,SIP,22928,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV004996,3/4/2024,119552,SIP,49177,Delhi,New Delhi,T30,46-55,Male,87.8,UPI,Verified
INV002779,3/4/2024,101207,Lumpsum,534856,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Cheque,Verified
INV003235,3/4/2024,148567,Redemption,346620,Haryana,Faridabad,B30,56+,Male,19,Cheque,Verified
